player_total,is_soft,dealer_up,true_count,best_action,Q_hit,Q_stand,Q_double,Q_surrender,thorp_action,matches_thorp,visit_count
10,False,5,-2,D,-0.5000,-0.5000,0.3421,-0.5000,D,True,28
10,False,5,-1,D,-0.5000,-0.5000,0.5741,-0.5000,D,True,44
10,False,5,0,D,-0.5000,-0.5000,0.4965,-0.5000,D,True,133
10,False,5,1,D,-0.5000,-0.5000,0.5294,-0.5000,D,True,41
10,False,5,2,D,-0.5000,-0.5000,0.5769,-0.5000,D,True,16
10,False,5,3,D,-0.5000,-0.5000,0.4667,-0.5000,D,True,5
10,False,5,4,D,-0.5000,-0.5000,0.9286,-0.5000,D,True,4
10,False,5,5,D,-0.5000,-0.5000,0.8824,-0.5000,D,True,7
10,False,6,-5,D,-0.5000,-0.5000,0.3750,-0.5000,D,True,14
10,False,6,-4,D,-0.5000,-0.5000,0.4375,-0.5000,D,True,6
10,False,6,-3,D,-0.5000,-0.5000,0.5000,-0.5000,D,True,8
10,False,6,-2,D,-0.5000,-0.5000,0.2903,-0.5000,D,True,21
10,False,6,-1,D,-0.5000,-0.5000,0.6379,-0.5000,D,True,48
10,False,6,0,D,-0.5000,-0.5000,0.4609,-0.5000,D,True,105
10,False,6,1,D,-0.5000,-0.5000,0.3659,-0.5000,D,True,31
10,False,6,2,D,-0.5000,-0.5000,0.1034,-0.5000,D,True,19
10,False,6,3,D,-0.5000,-0.5000,0.0667,-0.5000,D,True,5
10,False,6,4,D,-0.5000,-0.5000,0.3571,-0.5000,D,True,4
10,False,6,5,D,-0.5000,-0.5000,0.3125,-0.5000,D,True,6
10,False,7,-5,D,-0.5000,-0.5000,0.1429,-0.5000,D,True,11
10,False,7,-4,D,-0.5000,-0.5000,0.3182,-0.5000,D,True,12
10,False,7,-3,D,-0.5000,-0.5000,0.2500,-0.5000,D,True,10
10,False,7,-2,D,-0.5000,-0.5000,-0.3714,-0.5000,D,True,25
10,False,7,-1,D,-0.5000,-0.5000,0.3231,-0.5000,D,True,55
10,False,7,0,D,-0.5000,-0.5000,0.6937,-0.5000,D,True,150
10,False,7,1,D,-0.5000,-0.5000,0.5435,-0.5000,D,True,36
10,False,7,2,D,-0.5000,-0.5000,0.9667,-0.5000,D,True,20
10,False,7,3,D,-0.5000,-0.5000,0.2500,-0.5000,D,True,10
10,False,7,4,D,-0.5000,-0.5000,0.8125,-0.5000,D,True,6
10,False,7,5,D,-0.5000,-0.5000,0.6190,-0.5000,D,True,11
10,False,8,-5,D,-0.5000,-0.5000,0.6296,-0.5000,D,True,17
10,False,8,-4,D,-0.5000,-0.5000,0.2273,-0.5000,D,True,12
10,False,8,-3,D,-0.5000,-0.5000,0.4091,-0.5000,D,True,12
10,False,8,-2,D,-0.5000,-0.5000,0.8214,-0.5000,D,True,18
10,False,8,-1,D,-0.5000,-0.5000,0.0980,-0.5000,D,True,41
10,False,8,0,D,-0.5000,-0.5000,0.2126,-0.5000,D,True,164
10,False,8,1,D,-0.5000,-0.5000,0.3770,-0.5000,D,True,51
10,False,8,2,D,-0.5000,-0.5000,0.8750,-0.5000,D,True,14
10,False,8,3,D,-0.5000,-0.5000,0.7083,-0.5000,D,True,14
10,False,8,4,D,-0.5000,-0.5000,0.8947,-0.5000,D,True,9
10,False,8,5,D,-0.5000,-0.5000,0.4167,-0.5000,D,True,2
10,False,9,-5,D,-0.5000,-0.5000,-0.0556,-0.5000,D,True,8
10,False,9,-4,D,-0.5000,-0.5000,-0.2632,-0.5000,D,True,9
10,False,9,-3,D,-0.5000,-0.5000,0.3333,-0.5000,D,True,11
10,False,9,-2,D,-0.5000,-0.5000,-0.1034,-0.5000,D,True,19
10,False,9,-1,H,-0.5000,-0.5000,-0.5738,-0.5000,D,False,51
10,False,9,0,D,-0.5000,-0.5000,0.3801,-0.5000,D,True,161
10,False,9,1,D,-0.5000,-0.5000,0.0750,-0.5000,D,True,30
10,False,9,2,D,-0.5000,-0.5000,0.3667,-0.5000,D,True,20
10,False,9,3,D,-0.5000,-0.5000,0.0769,-0.5000,D,True,3
10,False,9,4,D,-0.5000,-0.5000,0.7500,-0.5000,D,True,10
10,False,9,5,D,-0.5000,-0.5000,0.8125,-0.5000,D,True,6
10,False,10,-5,H,0.2041,-0.5000,-0.5000,-0.5000,H,True,39
10,False,10,-4,H,0.0769,-0.5000,-0.5000,-0.5000,H,True,29
10,False,10,-3,H,-0.0448,-0.5000,-0.5000,-0.5000,H,True,57
10,False,10,-2,H,0.0833,-0.5000,-0.5000,-0.5000,H,True,74
10,False,10,-1,H,0.0909,-0.5000,-0.5000,-0.5000,H,True,144
10,False,10,0,H,0.0719,-0.5000,-0.5000,-0.5000,H,True,616
10,False,10,1,H,-0.0661,-0.5000,-0.5000,-0.5000,H,True,111
10,False,10,2,H,0.0137,-0.5000,-0.5000,-0.5000,H,True,63
10,False,10,3,H,0.1333,-0.5000,-0.5000,-0.5000,H,True,35
10,False,10,4,H,0.1765,-0.5000,-0.5000,-0.5000,H,True,24
10,False,10,5,H,0.0238,-0.5000,-0.5000,-0.5000,H,True,32
10,False,11,-5,H,0.2143,-0.5000,-0.5000,-0.5000,H,True,4
10,False,11,-4,H,0.3529,-0.5000,-0.5000,-0.5000,H,True,7
10,False,11,-3,H,0.4375,-0.5000,-0.5000,-0.5000,H,True,6
10,False,11,-2,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,18
10,False,11,-1,H,0.2941,-0.5000,-0.5000,-0.5000,H,True,24
10,False,11,0,H,-0.0638,-0.5000,-0.5000,-0.5000,H,True,84
10,False,11,1,H,0.1795,-0.5000,-0.5000,-0.5000,H,True,29
10,False,11,2,H,0.0476,-0.5000,-0.5000,-0.5000,H,True,11
10,False,11,3,H,0.3750,-0.5000,-0.5000,-0.5000,H,True,6
10,False,11,4,H,0.3636,-0.5000,-0.5000,-0.5000,H,True,1
10,False,11,5,H,0.4167,-0.5000,-0.5000,-0.5000,H,True,2
11,False,2,-5,D,-0.5000,-0.5000,0.7895,-0.5000,D,True,9
11,False,2,-4,D,-0.5000,-0.5000,0.2500,-0.5000,D,True,10
11,False,2,-3,D,-0.5000,-0.5000,0.5294,-0.5000,D,True,7
11,False,2,-2,D,-0.5000,-0.5000,-0.1667,-0.5000,D,True,20
11,False,2,-1,D,-0.5000,-0.5000,0.5962,-0.5000,D,True,42
11,False,2,0,D,-0.5000,-0.5000,0.5421,-0.5000,D,True,180
11,False,2,1,D,-0.5000,-0.5000,0.5625,-0.5000,D,True,38
11,False,2,2,D,-0.5000,-0.5000,0.3056,-0.5000,D,True,26
11,False,2,3,D,-0.5000,-0.5000,0.1765,-0.5000,D,True,7
11,False,2,4,D,-0.5000,-0.5000,0.4667,-0.5000,D,True,5
11,False,2,5,D,-0.5000,-0.5000,0.2778,-0.5000,D,True,8
11,False,3,-5,D,-0.5000,-0.5000,0.3929,-0.5000,D,True,18
11,False,3,-4,D,-0.5000,-0.5000,0.5000,-0.5000,D,True,8
11,False,3,-3,D,-0.5000,-0.5000,0.1923,-0.5000,D,True,16
11,False,3,-2,D,-0.5000,-0.5000,0.6750,-0.5000,D,True,30
11,False,3,-1,D,-0.5000,-0.5000,0.5690,-0.5000,D,True,48
11,False,3,0,D,-0.5000,-0.5000,0.3252,-0.5000,D,True,153
11,False,3,1,D,-0.5000,-0.5000,0.1400,-0.5000,D,True,40
11,False,3,2,D,-0.5000,-0.5000,0.6129,-0.5000,D,True,21
11,False,3,3,D,-0.5000,-0.5000,0.7917,-0.5000,D,True,14
11,False,3,4,D,-0.5000,-0.5000,0.6471,-0.5000,D,True,7
11,False,3,5,D,-0.5000,-0.5000,0.3333,-0.5000,D,True,5
11,False,4,-5,D,-0.5000,-0.5000,0.7308,-0.5000,D,True,16
11,False,4,-4,D,-0.5000,-0.5000,0.3684,-0.5000,D,True,9
11,False,4,-3,D,-0.5000,-0.5000,0.9583,-0.5000,D,True,14
11,False,4,-2,D,-0.5000,-0.5000,0.2821,-0.5000,D,True,29
11,False,4,-1,D,-0.5000,-0.5000,0.2923,-0.5000,D,True,55
11,False,4,0,D,-0.5000,-0.5000,0.5410,-0.5000,D,True,173
11,False,4,1,D,-0.5000,-0.5000,0.2600,-0.5000,D,True,40
11,False,4,2,D,-0.5000,-0.5000,1.1842,-0.5000,D,True,28
11,False,4,3,D,-0.5000,-0.5000,0.3043,-0.5000,D,True,13
11,False,4,4,D,-0.5000,-0.5000,0.1875,-0.5000,D,True,6
11,False,4,5,D,-0.5000,-0.5000,0.3125,-0.5000,D,True,6
11,False,5,-5,D,-0.5000,-0.5000,0.5294,-0.5000,D,True,7
11,False,5,-4,D,-0.5000,-0.5000,0.6818,-0.5000,D,True,12
11,False,5,-3,D,-0.5000,-0.5000,0.9545,-0.5000,D,True,12
11,False,5,-2,D,-0.5000,-0.5000,0.8537,-0.5000,D,True,31
11,False,5,-1,D,-0.5000,-0.5000,0.3433,-0.5000,D,True,57
11,False,5,0,D,-0.5000,-0.5000,0.4293,-0.5000,D,True,188
11,False,5,1,D,-0.5000,-0.5000,0.9216,-0.5000,D,True,41
11,False,5,2,D,-0.5000,-0.5000,0.6071,-0.5000,D,True,18
11,False,5,3,D,-0.5000,-0.5000,0.4118,-0.5000,D,True,7
11,False,5,4,D,-0.5000,-0.5000,0.7222,-0.5000,D,True,8
11,False,5,5,D,-0.5000,-0.5000,0.6471,-0.5000,D,True,7
11,False,6,-5,D,-0.5000,-0.5000,0.6818,-0.5000,D,True,12
11,False,6,-4,D,-0.5000,-0.5000,0.7333,-0.5000,D,True,5
11,False,6,-3,D,-0.5000,-0.5000,-0.1250,-0.5000,D,True,14
11,False,6,-2,D,-0.5000,-0.5000,0.3421,-0.5000,D,True,28
11,False,6,-1,D,-0.5000,-0.5000,0.4545,-0.5000,D,True,45
11,False,6,0,D,-0.5000,-0.5000,0.6011,-0.5000,D,True,168
11,False,6,1,D,-0.5000,-0.5000,0.7963,-0.5000,D,True,44
11,False,6,2,D,-0.5000,-0.5000,0.7419,-0.5000,D,True,21
11,False,6,3,D,-0.5000,-0.5000,0.5238,-0.5000,D,True,11
11,False,6,4,D,-0.5000,-0.5000,0.9286,-0.5000,D,True,4
11,False,6,5,D,-0.5000,-0.5000,0.7143,-0.5000,D,True,11
11,False,7,-5,D,-0.5000,-0.5000,1.0357,-0.5000,D,True,18
11,False,7,-4,D,-0.5000,-0.5000,-0.1765,-0.5000,D,True,7
11,False,7,-3,D,-0.5000,-0.5000,0.6190,-0.5000,D,True,11
11,False,7,-2,D,-0.5000,-0.5000,0.6216,-0.5000,D,True,27
11,False,7,-1,D,-0.5000,-0.5000,0.4884,-0.5000,D,True,33
11,False,7,0,D,-0.5000,-0.5000,0.4286,-0.5000,D,True,165
11,False,7,1,D,-0.5000,-0.5000,0.7049,-0.5000,D,True,51
11,False,7,2,D,-0.5000,-0.5000,0.3611,-0.5000,D,True,26
11,False,7,3,D,-0.5000,-0.5000,0.1200,-0.5000,D,True,15
11,False,7,4,D,-0.5000,-0.5000,0.7857,-0.5000,D,True,4
11,False,7,5,D,-0.5000,-0.5000,0.6111,-0.5000,D,True,8
11,False,8,-5,D,-0.5000,-0.5000,0.0455,-0.5000,D,True,12
11,False,8,-4,D,-0.5000,-0.5000,0.7222,-0.5000,D,True,8
11,False,8,-3,D,-0.5000,-0.5000,0.8095,-0.5000,D,True,11
11,False,8,-2,D,-0.5000,-0.5000,0.2432,-0.5000,D,True,27
11,False,8,-1,D,-0.5000,-0.5000,0.0893,-0.5000,D,True,46
11,False,8,0,D,-0.5000,-0.5000,0.5115,-0.5000,D,True,164
11,False,8,1,D,-0.5000,-0.5000,0.5942,-0.5000,D,True,59
11,False,8,2,D,-0.5000,-0.5000,0.3421,-0.5000,D,True,28
11,False,8,3,D,-0.5000,-0.5000,0.0455,-0.5000,D,True,12
11,False,8,4,D,-0.5000,-0.5000,1.0625,-0.5000,D,True,6
11,False,8,5,D,-0.5000,-0.5000,1.0000,-0.5000,D,True,5
11,False,9,-5,D,-0.5000,-0.5000,0.2778,-0.5000,D,True,8
11,False,9,-4,D,-0.5000,-0.5000,0.2778,-0.5000,D,True,8
11,False,9,-3,D,-0.5000,-0.5000,1.1071,-0.5000,D,True,18
11,False,9,-2,D,-0.5000,-0.5000,0.1250,-0.5000,D,True,30
11,False,9,-1,D,-0.5000,-0.5000,0.1857,-0.5000,D,True,60
11,False,9,0,D,-0.5000,-0.5000,0.3829,-0.5000,D,True,165
11,False,9,1,D,-0.5000,-0.5000,0.3778,-0.5000,D,True,35
11,False,9,2,D,-0.5000,-0.5000,0.4167,-0.5000,D,True,26
11,False,9,3,D,-0.5000,-0.5000,0.7308,-0.5000,D,True,16
11,False,9,4,D,-0.5000,-0.5000,-0.0526,-0.5000,D,True,9
11,False,9,5,D,-0.5000,-0.5000,0.0556,-0.5000,D,True,8
11,False,10,-5,D,-0.5000,-0.5000,0.1667,-0.5000,D,True,44
11,False,10,-4,D,-0.5000,-0.5000,0.2093,-0.5000,D,True,33
11,False,10,-3,D,-0.5000,-0.5000,0.1857,-0.5000,D,True,60
11,False,10,-2,D,-0.5000,-0.5000,0.4239,-0.5000,D,True,82
11,False,10,-1,D,-0.5000,-0.5000,0.2978,-0.5000,D,True,168
11,False,10,0,D,-0.5000,-0.5000,0.1307,-0.5000,D,True,625
11,False,10,1,D,-0.5000,-0.5000,0.3239,-0.5000,D,True,166
11,False,10,2,D,-0.5000,-0.5000,0.3523,-0.5000,D,True,78
11,False,10,3,D,-0.5000,-0.5000,-0.4355,-0.5000,D,True,52
11,False,10,4,D,-0.5000,-0.5000,0.0732,-0.5000,D,True,31
11,False,10,5,D,-0.5000,-0.5000,0.0667,-0.5000,D,True,35
11,False,11,-5,D,-0.5000,-0.5000,0.3125,-0.5000,D,True,6
11,False,11,-4,D,-0.5000,-0.5000,0.5500,-0.5000,D,True,10
11,False,11,-3,D,-0.5000,-0.5000,0.3684,-0.5000,D,True,9
11,False,11,-2,D,-0.5000,-0.5000,0.5357,-0.5000,D,True,18
11,False,11,-1,D,-0.5000,-0.5000,0.5349,-0.5000,D,True,33
11,False,11,0,D,-0.5000,-0.5000,0.2269,-0.5000,D,True,109
11,False,11,1,D,-0.5000,-0.5000,0.3824,-0.5000,D,True,24
11,False,11,2,D,-0.5000,-0.5000,0.5238,-0.5000,D,True,11
11,False,11,3,D,-0.5000,-0.5000,0.3333,-0.5000,D,True,11
11,False,11,4,D,-0.5000,-0.5000,0.5789,-0.5000,D,True,9
11,False,11,5,D,-0.5000,-0.5000,0.7143,-0.5000,D,True,11
12,False,2,-5,H,-0.1481,-0.5000,-0.5000,-0.5000,H,True,17
12,False,2,-4,H,0.2000,-0.5000,-0.5000,-0.5000,H,True,10
12,False,2,-3,H,-0.0652,-0.5000,-0.5000,-0.5000,H,True,36
12,False,2,-2,H,-0.0185,-0.5000,-0.5000,-0.5000,H,True,44
12,False,2,-1,H,-0.2135,-0.5000,-0.5000,-0.5000,H,True,79
12,False,2,0,H,-0.1757,-0.5000,-0.5000,-0.5000,H,True,286
12,False,2,1,H,-0.0244,-0.5000,-0.5000,-0.5000,H,True,72
12,False,2,2,H,-0.0588,-0.5000,-0.5000,-0.5000,H,True,41
12,False,2,3,H,-0.1111,-0.5000,-0.5000,-0.5000,H,True,26
12,False,2,4,H,0.0417,-0.5000,-0.5000,-0.5000,H,True,14
12,False,2,5,H,0.3750,-0.5000,-0.5000,-0.5000,H,True,22
12,False,3,-5,H,0.2059,-0.5000,-0.5000,-0.5000,H,True,24
12,False,3,-4,H,0.1579,-0.5000,-0.5000,-0.5000,H,True,9
12,False,3,-3,H,-0.1429,-0.5000,-0.5000,-0.5000,H,True,25
12,False,3,-2,H,-0.1481,-0.5000,-0.5000,-0.5000,H,True,44
12,False,3,-1,H,-0.3366,-0.5000,-0.5000,-0.5000,H,True,91
12,False,3,0,H,-0.2655,-0.5000,-0.5000,-0.5000,H,True,280
12,False,3,1,H,-0.1158,-0.5000,-0.5000,-0.5000,H,True,85
12,False,3,2,H,-0.0238,-0.5000,-0.5000,-0.5000,H,True,32
12,False,3,3,H,0.1600,-0.5000,-0.5000,-0.5000,H,True,15
12,False,3,4,H,0.0556,-0.5000,-0.5000,-0.5000,H,True,8
12,False,3,5,H,-0.1538,-0.5000,-0.5000,-0.5000,H,True,16
12,False,4,-5,S,-0.5000,-0.0541,-0.5000,-0.5000,S,True,27
12,False,4,-4,S,-0.5000,-0.0645,-0.5000,-0.5000,S,True,21
12,False,4,-3,S,-0.5000,0.0937,-0.5000,-0.5000,S,True,22
12,False,4,-2,S,-0.5000,-0.1695,-0.5000,-0.5000,S,True,49
12,False,4,-1,S,-0.5000,-0.0247,-0.5000,-0.5000,S,True,71
12,False,4,0,S,-0.5000,-0.1507,-0.5000,-0.5000,S,True,262
12,False,4,1,S,-0.5000,-0.1748,-0.5000,-0.5000,S,True,93
12,False,4,2,S,-0.5000,-0.2500,-0.5000,-0.5000,S,True,34
12,False,4,3,S,-0.5000,-0.2162,-0.5000,-0.5000,S,True,27
12,False,4,4,S,-0.5000,0.0000,-0.5000,-0.5000,S,True,7
12,False,4,5,S,-0.5000,-0.0952,-0.5000,-0.5000,S,True,11
12,False,5,-5,S,-0.5000,0.0263,-0.5000,-0.5000,S,True,28
12,False,5,-4,S,-0.5000,-0.1944,-0.5000,-0.5000,S,True,26
12,False,5,-3,S,-0.5000,0.0000,-0.5000,-0.5000,S,True,29
12,False,5,-2,S,-0.5000,-0.4107,-0.5000,-0.5000,S,True,46
12,False,5,-1,S,-0.5000,-0.1010,-0.5000,-0.5000,S,True,89
12,False,5,0,S,-0.5000,-0.1171,-0.5000,-0.5000,S,True,306
12,False,5,1,S,-0.5000,-0.0597,-0.5000,-0.5000,S,True,57
12,False,5,2,S,-0.5000,-0.0000,-0.5000,-0.5000,S,True,27
12,False,5,3,S,-0.5000,0.2250,-0.5000,-0.5000,S,True,30
12,False,5,4,S,-0.5000,0.3478,-0.5000,-0.5000,S,True,13
12,False,5,5,S,-0.5000,0.1600,-0.5000,-0.5000,S,True,15
12,False,6,-5,S,-0.5000,0.0227,-0.5000,-0.5000,S,True,34
12,False,6,-4,S,-0.5000,0.1905,-0.5000,-0.5000,S,True,11
12,False,6,-3,S,-0.5000,0.0312,-0.5000,-0.5000,S,True,22
12,False,6,-2,S,-0.5000,0.0000,-0.5000,-0.5000,S,True,39
12,False,6,-1,S,-0.5000,-0.0096,-0.5000,-0.5000,S,True,94
12,False,6,0,S,-0.5000,-0.1548,-0.5000,-0.5000,S,True,313
12,False,6,1,S,-0.5000,-0.1310,-0.5000,-0.5000,S,True,74
12,False,6,2,S,-0.5000,0.1897,-0.5000,-0.5000,S,True,48
12,False,6,3,S,-0.5000,0.0645,-0.5000,-0.5000,S,True,21
12,False,6,4,S,-0.5000,0.2105,-0.5000,-0.5000,S,True,9
12,False,6,5,S,-0.5000,0.3182,-0.5000,-0.5000,S,True,12
12,False,7,-5,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,12
12,False,7,-4,H,0.2000,-0.5000,-0.5000,-0.5000,H,True,15
12,False,7,-3,H,0.1522,-0.5000,-0.5000,-0.5000,H,True,36
12,False,7,-2,H,0.0625,-0.5000,-0.5000,-0.5000,H,True,54
12,False,7,-1,H,-0.2039,-0.5000,-0.5000,-0.5000,H,True,93
12,False,7,0,H,-0.2321,-0.5000,-0.5000,-0.5000,H,True,326
12,False,7,1,H,-0.1647,-0.5000,-0.5000,-0.5000,H,True,75
12,False,7,2,H,-0.1786,-0.5000,-0.5000,-0.5000,H,True,46
12,False,7,3,H,0.0526,-0.5000,-0.5000,-0.5000,H,True,28
12,False,7,4,H,-0.0400,-0.5000,-0.5000,-0.5000,H,True,15
12,False,7,5,H,0.1429,-0.5000,-0.5000,-0.5000,H,True,11
12,False,8,-5,H,0.0870,-0.5000,-0.5000,-0.5000,H,True,13
12,False,8,-4,H,0.0400,-0.5000,-0.5000,-0.5000,H,True,15
12,False,8,-3,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,22
12,False,8,-2,H,-0.3019,-0.5000,-0.5000,-0.5000,H,True,43
12,False,8,-1,H,-0.2907,-0.5000,-0.5000,-0.5000,H,True,76
12,False,8,0,H,-0.1881,-0.5000,-0.5000,-0.5000,H,True,325
12,False,8,1,H,-0.1100,-0.5000,-0.5000,-0.5000,H,True,90
12,False,8,2,H,-0.1509,-0.5000,-0.5000,-0.5000,H,True,43
12,False,8,3,H,-0.2778,-0.5000,-0.5000,-0.5000,H,True,26
12,False,8,4,H,0.0370,-0.5000,-0.5000,-0.5000,H,True,17
12,False,8,5,H,-0.1200,-0.5000,-0.5000,-0.5000,H,True,15
12,False,9,-5,H,-0.2727,-0.5000,-0.5000,-0.5000,H,True,23
12,False,9,-4,H,0.3636,-0.5000,-0.5000,-0.5000,H,True,12
12,False,9,-3,H,0.0698,-0.5000,-0.5000,-0.5000,H,True,33
12,False,9,-2,H,-0.1786,-0.5000,-0.5000,-0.5000,H,True,46
12,False,9,-1,H,-0.2222,-0.5000,-0.5000,-0.5000,H,True,71
12,False,9,0,H,-0.3476,-0.5000,-0.5000,-0.5000,H,True,318
12,False,9,1,H,-0.1456,-0.5000,-0.5000,-0.5000,H,True,93
12,False,9,2,H,-0.3571,-0.5000,-0.5000,-0.5000,H,True,46
12,False,9,3,H,-0.1212,-0.5000,-0.5000,-0.5000,H,True,23
12,False,9,4,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,14
12,False,9,5,H,-0.0952,-0.5000,-0.5000,-0.5000,H,True,11
12,False,10,-5,H,-0.3971,-0.5000,-0.5000,-0.5000,H,True,58
12,False,10,-4,H,-0.1250,-0.5000,-0.5000,-0.5000,H,True,62
12,False,10,-3,H,-0.2404,-0.5000,-0.5000,-0.5000,H,True,94
12,False,10,-2,H,-0.3375,-0.5000,-0.5000,-0.5000,H,True,150
12,False,10,-1,H,-0.3028,-0.5000,-0.5000,-0.5000,H,True,307
12,False,10,0,H,-0.3838,-0.5000,-0.5000,-0.5000,H,True,1152
12,False,10,1,H,-0.4176,-0.5000,-0.5000,-0.5000,H,True,330
12,False,10,2,H,-0.1617,-0.5000,-0.5000,-0.5000,H,True,157
12,False,10,3,H,-0.2527,-0.5000,-0.5000,-0.5000,H,True,81
12,False,10,4,H,-0.2692,-0.5000,-0.5000,-0.5000,H,True,68
12,False,10,5,H,-0.2987,-0.5000,-0.5000,-0.5000,H,True,67
12,False,11,-5,H,-0.0385,-0.5000,-0.5000,-0.5000,H,True,16
12,False,11,-4,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,12
12,False,11,-3,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,14
12,False,11,-2,H,-0.2857,-0.5000,-0.5000,-0.5000,H,True,39
12,False,11,-1,H,-0.0893,-0.5000,-0.5000,-0.5000,H,True,46
12,False,11,0,H,-0.3318,-0.5000,-0.5000,-0.5000,H,True,210
12,False,11,1,H,-0.3548,-0.5000,-0.5000,-0.5000,H,True,52
12,False,11,2,H,-0.0682,-0.5000,-0.5000,-0.5000,H,True,34
12,False,11,3,H,-0.1154,-0.5000,-0.5000,-0.5000,H,True,16
12,False,11,4,H,0.0500,-0.5000,-0.5000,-0.5000,H,True,10
12,False,11,5,H,-0.2353,-0.5000,-0.5000,-0.5000,H,True,24
13,False,2,-5,S,-0.5000,0.1143,-0.5000,-0.5000,S,True,25
13,False,2,-4,S,-0.5000,0.0385,-0.5000,-0.5000,S,True,16
13,False,2,-3,S,-0.5000,-0.1778,-0.5000,-0.5000,S,True,35
13,False,2,-2,S,-0.5000,-0.0000,-0.5000,-0.5000,S,True,39
13,False,2,-1,S,-0.5000,-0.2059,-0.5000,-0.5000,S,True,92
13,False,2,0,S,-0.5000,-0.2290,-0.5000,-0.5000,S,True,287
13,False,2,1,S,-0.5000,-0.1196,-0.5000,-0.5000,S,True,82
13,False,2,2,S,-0.5000,0.0930,-0.5000,-0.5000,S,True,33
13,False,2,3,S,-0.5000,0.1053,-0.5000,-0.5000,S,True,9
13,False,2,4,S,-0.5000,0.0417,-0.5000,-0.5000,S,True,14
13,False,2,5,S,-0.5000,0.3810,-0.5000,-0.5000,S,True,11
13,False,3,-5,S,-0.5000,-0.2500,-0.5000,-0.5000,S,True,18
13,False,3,-4,S,-0.5000,-0.0870,-0.5000,-0.5000,S,True,13
13,False,3,-3,S,-0.5000,0.0488,-0.5000,-0.5000,S,True,31
13,False,3,-2,S,-0.5000,-0.2545,-0.5000,-0.5000,S,True,45
13,False,3,-1,S,-0.5000,-0.1978,-0.5000,-0.5000,S,True,81
13,False,3,0,S,-0.5000,-0.2080,-0.5000,-0.5000,S,True,317
13,False,3,1,S,-0.5000,-0.0114,-0.5000,-0.5000,S,True,78
13,False,3,2,S,-0.5000,-0.1522,-0.5000,-0.5000,S,True,36
13,False,3,3,S,-0.5000,0.0690,-0.5000,-0.5000,S,True,19
13,False,3,4,S,-0.5000,0.2400,-0.5000,-0.5000,S,True,15
13,False,3,5,S,-0.5000,-0.0417,-0.5000,-0.5000,S,True,14
13,False,4,-5,S,-0.5000,0.0606,-0.5000,-0.5000,S,True,23
13,False,4,-4,S,-0.5000,0.1154,-0.5000,-0.5000,S,True,16
13,False,4,-3,S,-0.5000,0.0312,-0.5000,-0.5000,S,True,22
13,False,4,-2,S,-0.5000,0.0328,-0.5000,-0.5000,S,True,51
13,False,4,-1,S,-0.5000,-0.1099,-0.5000,-0.5000,S,True,81
13,False,4,0,S,-0.5000,-0.2236,-0.5000,-0.5000,S,True,303
13,False,4,1,S,-0.5000,-0.2970,-0.5000,-0.5000,S,True,91
13,False,4,2,S,-0.5000,-0.0656,-0.5000,-0.5000,S,True,51
13,False,4,3,S,-0.5000,-0.1143,-0.5000,-0.5000,S,True,25
13,False,4,4,S,-0.5000,0.1905,-0.5000,-0.5000,S,True,11
13,False,4,5,S,-0.5000,0.1600,-0.5000,-0.5000,S,True,15
13,False,5,-5,S,-0.5000,-0.0606,-0.5000,-0.5000,S,True,23
13,False,5,-4,S,-0.5000,-0.1739,-0.5000,-0.5000,S,True,13
13,False,5,-3,S,-0.5000,0.0278,-0.5000,-0.5000,S,True,26
13,False,5,-2,S,-0.5000,-0.0556,-0.5000,-0.5000,S,True,44
13,False,5,-1,S,-0.5000,-0.1333,-0.5000,-0.5000,S,True,65
13,False,5,0,S,-0.5000,-0.2222,-0.5000,-0.5000,S,True,269
13,False,5,1,S,-0.5000,0.0294,-0.5000,-0.5000,S,True,92
13,False,5,2,S,-0.5000,-0.0556,-0.5000,-0.5000,S,True,44
13,False,5,3,S,-0.5000,0.3056,-0.5000,-0.5000,S,True,26
13,False,5,4,S,-0.5000,0.2963,-0.5000,-0.5000,S,True,17
13,False,5,5,S,-0.5000,0.2963,-0.5000,-0.5000,S,True,17
13,False,6,-5,S,-0.5000,-0.0250,-0.5000,-0.5000,S,True,30
13,False,6,-4,S,-0.5000,0.0417,-0.5000,-0.5000,S,True,14
13,False,6,-3,S,-0.5000,-0.0278,-0.5000,-0.5000,S,True,26
13,False,6,-2,S,-0.5000,0.1167,-0.5000,-0.5000,S,True,50
13,False,6,-1,S,-0.5000,-0.1848,-0.5000,-0.5000,S,True,82
13,False,6,0,S,-0.5000,-0.0531,-0.5000,-0.5000,S,True,310
13,False,6,1,S,-0.5000,-0.0215,-0.5000,-0.5000,S,True,83
13,False,6,2,S,-0.5000,-0.0392,-0.5000,-0.5000,S,True,41
13,False,6,3,S,-0.5000,0.1786,-0.5000,-0.5000,S,True,18
13,False,6,4,S,-0.5000,0.1905,-0.5000,-0.5000,S,True,11
13,False,6,5,S,-0.5000,0.2222,-0.5000,-0.5000,S,True,17
13,False,7,-5,H,-0.1724,-0.5000,-0.5000,-0.5000,H,True,19
